#timestamp [ns]	w_RS_S_x [rad s^-1]	w_RS_S_y [rad s^-1]	w_RS_S_z [rad s^-1]	a_RS_S_x [m s^-2]	a_RS_S_y [m s^-2]	a_RS_S_z [m s^-2]
1.40364E+18	-0.0837758040957278	-0.0656243798749868	-0.0844739357965256	6.219050542	-0.400438208333333	-2.631451083
1.40364E+18	-0.075398223686155	-0.0809832772925369	-0.0747000919853573	6.341633667	-0.326888333333333	-2.582417833
1.40364E+18	-0.0663225115757845	-0.0949459113084915	-0.0544542726622231	6.366150292	-0.220649625	-2.508867958
1.40364E+18	-0.0502654824574367	-0.111701072127637	-0.0335103216382911	6.750244083	-0.179788583333333	-2.418973667
1.40364E+18	-0.0418879020478639	-0.126361837844389	-0.0132645023151569	6.921860458	-0.204305208333333	-2.296390542
1.40364E+18	-0.0132645023151569	-0.138230076757951	-0.010471975511966	7.248748792	-0.228821833333333	-2.2555295
1.40364E+18	0.0111701072127637	-0.143116998663535	-0.0111701072127637	7.436709583	-0.277855083333333	-2.222840667
1.40364E+18	0.0272271363311115	-0.143815130364333	-0.0153588974175501	7.591981542	-0.187960791666667	-2.247357292
1.40364E+18	0.0397935069454707	-0.138928208458749	-0.0251327412287183	7.5511205	-0.073549875	-2.353596
1.40364E+18	0.0446804288510548	-0.133343154852367	-0.0300196631343025	7.542948292	0.0898942916666667	-2.484351333
1.40364E+18	0.0376991118430775	-0.12915436464758	-0.0342084533390889	7.363159708	0.0980665	-2.6477955
1.40364E+18	0.028623399732707	-0.136833813356355	-0.0335103216382911	7.183371125	-0.024516625	-2.762206417
1.40364E+18	0.0167551608191456	-0.140324471860344	-0.0342084533390889	7.093476833	-0.130755333333333	-2.901133958
1.40364E+18	0.010471975511966	-0.148702052269917	-0.0335103216382911	6.946377083	-0.253338458333333	-3.031889292
1.40364E+18	0.0	-0.152192710773906	-0.0342084533390889	6.946377083	-0.277855083333333	-3.105439167
1.40364E+18	-0.00907571211037051	-0.156381500978692	-0.00907571211037051	7.019926958	-0.302371708333333	-3.129955792
1.40364E+18	-0.00977384381116825	-0.168249739892253	0.0132645023151569	7.199715542	-0.220649625	-3.064578125
1.40364E+18	-0.0153588974175501	-0.17243853009704	0.0502654824574367	7.379504125	-0.14709975	-2.974683833
1.40364E+18	-0.0174532925199433	-0.173136661797837	0.0774926187885482	7.665531417	-0.0653776666666667	-2.884789542
1.40364E+18	-0.0146607657167524	-0.18151424220741	0.106814150222053	7.886181042	-0.114410916666667	-2.655967708
1.40364E+18	-0.00977384381116825	-0.180816110506613	0.124267442741996	8.221241583	-0.130755333333333	-2.549729
1.40364E+18	-0.0020943951023932	-0.175231056900231	0.137531945057153	8.425546792	-0.179788583333333	-2.541556792
1.40364E+18	0.0111701072127637	-0.162664686285871	0.142418866962737	8.695229667	-0.0326888333333333	-2.664139917
1.40364E+18	0.0174532925199433	-0.151494579073108	0.14451326206513	8.638024208	0.0898942916666667	-2.778550833
1.40364E+18	0.0125663706143592	-0.148003920569119	0.139626340159546	8.662540833	0.375921583333333	-2.950167208
1.40364E+18	-0.00698131700797732	-0.145909525466726	0.122173047639603	8.368341333	0.465815875	-3.064578125
1.40364E+18	-0.0216420827247297	-0.155683369277894	0.0949459113084915	8.392857958	0.645604458333333	-3.203505667
1.40364E+18	-0.057246799465414	-0.164759081388265	0.0691150383789754	8.376513542	0.621087833333333	-3.334261
1.40364E+18	-0.0823795406941324	-0.173834793498635	0.0272271363311115	8.556302125	0.572054583333333	-3.522221792
1.40364E+18	-0.103323491718064	-0.18151424220741	-0.00698131700797732	8.401030167	0.563882375	-3.563082833
1.40364E+18	-0.12007865253721	-0.189891822616983	-0.0349065850398866	8.548129917	0.612915625	-3.538566208
1.40364E+18	-0.12915436464758	-0.197571271325758	-0.0411897703470662	8.499096667	0.661948875	-3.407810875
1.40364E+18	-0.139626340159546	-0.208741378538522	-0.039095375244673	8.752435125	0.612915625	-3.334261
1.40364E+18	-0.145909525466726	-0.210137641940117	-0.028623399732707	8.866846042	0.367749375	-3.228022292
1.40364E+18	-0.138230076757951	-0.212930168743308	-0.0118682389135614	9.07115125	0.155271958333333	-3.080922542
1.40364E+18	-0.120776784238008	-0.205250720034533	-0.000698131700797732	9.152873333	-0.187960791666667	-2.982856042
1.40364E+18	-0.0949459113084915	-0.200363798128949	0.0153588974175501	9.112012292	-0.253338458333333	-2.941995
1.40364E+18	-0.0774926187885482	-0.186401164112994	0.0335103216382911	8.981256958	-0.196133	-3.080922542
1.40364E+18	-0.0586430628670095	-0.178023583703422	0.0474729556542458	8.883190458	-0.0980665	-3.2361945
1.40364E+18	-0.0586430628670095	-0.171042266695444	0.0565486677646163	8.687057458	-0.0653776666666667	-3.391466458
1.40364E+18	-0.0600393262686049	-0.170344134994647	0.0705113017805709	8.499096667	0.00817220833333333	-3.514049583
1.40364E+18	-0.0740019602845596	-0.173834793498635	0.0740019602845596	8.237586	0.122583125	-3.587599458
1.40364E+18	-0.0844739357965256	-0.185703032412197	0.075398223686155	8.1395195	0.236994041666667	-3.661149333
1.40364E+18	-0.10471975511966	-0.189193690916185	0.06771877497738	8.229413792	0.416782625	-3.734699208
1.40364E+18	-0.127059969545187	-0.19687313962496	0.0544542726622231	8.221241583	0.465815875	-3.783732458
1.40364E+18	-0.148702052269917	-0.201061929829747	0.0342084533390889	8.433719	0.514849125	-3.77556025
1.40364E+18	-0.161966554585074	-0.208043246837724	0.0195476876223365	8.556302125	0.44129925	-3.693838167
1.40364E+18	-0.176627320301826	-0.214326432144904	0.000698131700797732	8.809640583	0.465815875	-3.612116083
1.40364E+18	-0.171740398396242	-0.221307749152881	-0.00837758040957278	8.940395917	0.400438208333333	-3.522221792
1.40364E+18	-0.161966554585074	-0.22479840765687	-0.0146607657167524	9.193734375	0.277855083333333	-3.48136075
1.40364E+18	-0.147305788868321	-0.235270383168836	-0.0118682389135614	9.250939833	0.0980665	-3.407810875
1.40364E+18	-0.121474915938805	-0.239459173373622	-0.0167551608191456	9.487933875	-0.0326888333333333	-3.424155292
1.40364E+18	-0.0914552528045029	-0.248534885483993	-0.0118682389135614	9.414384	-0.204305208333333	-3.456844125
1.40364E+18	-0.0600393262686049	-0.247836753783195	0.00279252680319093	9.455245042	-0.253338458333333	-3.571255042
1.40364E+18	-0.0335103216382911	-0.240855436775218	0.0202458193231342	9.275456458	-0.236994041666667	-3.661149333
1.40364E+18	-0.0160570291183478	-0.234572251468038	0.0397935069454707	9.299973083	-0.204305208333333	-3.808249083
1.40364E+18	-0.00279252680319093	-0.226194671058465	0.057246799465414	9.005773583	-0.302371708333333	-4.045243125
1.40364E+18	0.0111701072127637	-0.22479840765687	0.0684169066781777	8.891362667	-0.269682875	-4.184170667
1.40364E+18	0.018151424220741	-0.219911485751285	0.0823795406941324	8.629852	-0.204305208333333	-4.26589275
1.40364E+18	0.0167551608191456	-0.227590934460061	0.0900589894029074	8.670713042	0.073549875	-4.339442625
1.40364E+18	0.0174532925199433	-0.235968514869633	0.102625360017267	8.638024208	0.310543916666667	-4.347614833
1.40364E+18	0.00767944870877505	-0.242949831877611	0.109606677025244	8.883190458	0.563882375	-4.298581583
1.40364E+18	-0.00977384381116825	-0.251327412287183	0.117286125734019	9.144701125	0.694637708333333	-4.16782625
1.40364E+18	-0.0244346095279206	-0.249931148885588	0.114493598930828	9.479761667	0.751843166666667	-4.086104167
1.40364E+18	-0.0349065850398866	-0.245742358680802	0.108210413623648	9.65955025	0.719154333333333	-3.97169325
1.40364E+18	-0.0383972435438752	-0.244346095279206	0.100530964914873	9.831166625	0.645604458333333	-3.865454542
1.40364E+18	-0.0356047167406843	-0.229685329562454	0.103323491718064	9.921060917	0.465815875	-3.865454542
1.40364E+18	-0.028623399732707	-0.227590934460061	0.103323491718064	9.888372083	0.375921583333333	-3.857282333
1.40364E+18	-0.0167551608191456	-0.219911485751285	0.118682389135614	9.749444542	0.220649625	-3.832765708
1.40364E+18	-0.00349065850398866	-0.221307749152881	0.150098315671512	9.594172583	0.024516625	-3.751043625
1.40364E+18	0.020943951023932	-0.223402144255274	0.169646003293849	9.373522958	-0.236994041666667	-3.751043625
1.40364E+18	0.0481710873550435	-0.231081592964049	0.196175007924163	9.299973083	-0.498504708333333	-3.816421292
1.40364E+18	0.0691150383789754	-0.224100275956072	0.226892802759263	9.340834125	-0.63743225	-3.988037667
1.40364E+18	0.0928515162060983	-0.210835773640915	0.268780704807127	9.259112042	-0.710982125	-4.118793
1.40364E+18	0.115191730631626	-0.197571271325758	0.321838714067754	9.226423208	-0.63743225	-4.249548333
1.40364E+18	0.128456232946783	-0.190589954317781	0.381179908635562	9.1201845	-0.547537958333333	-4.355787042
1.40364E+18	0.134041286553164	-0.182212373908208	0.425162205785819	9.26728425	-0.408610416666667	-4.404820292
1.40364E+18	0.137531945057153	-0.179419847105017	0.456578132321717	9.36535075	-0.326888333333333	-4.478370167
1.40364E+18	0.138928208458749	-0.179419847105017	0.472635161440064	9.675894667	-0.212477416666667	-4.535575625
1.40364E+18	0.14172073526194	-0.178023583703422	0.479616478448042	9.798477792	-0.122583125	-4.592781083
1.40364E+18	0.143815130364333	-0.17243853009704	0.465653844432087	10.05998846	-0.0408610416666667	-4.690847583
1.40364E+18	0.147305788868321	-0.162664686285871	0.456578132321717	10.08450508	-0.00817220833333333	-4.666330958
1.40364E+18	0.154985237577096	-0.152192710773906	0.440521103203369	10.23160483	0.0898942916666667	-4.707192
1.40364E+18	0.159872159482681	-0.143815130364333	0.430049127691403	10.13353833	0.179788583333333	-4.682675375
1.40364E+18	0.168249739892253	-0.142418866962737	0.41538836197465	10.16622717	0.204305208333333	-4.690847583
1.40364E+18	0.175231056900231	-0.142418866962737	0.409105176667471	10.002783	0.0980665	-4.6091255
1.40364E+18	0.189193690916185	-0.148003920569119	0.393746279249921	10.01095521	-0.0163444166666667	-4.633642125
1.40364E+18	0.208741378538522	-0.141022603561142	0.383972435438752	9.9047165	-0.171616375	-4.641814333
1.40364E+18	0.223402144255274	-0.145909525466726	0.37559485502918	9.896544292	-0.212477416666667	-4.682675375
1.40364E+18	0.23387411976724	-0.140324471860344	0.369311669722	9.765788958	-0.277855083333333	-4.674503167
1.40364E+18	0.242949831877611	-0.133343154852367	0.367217274619607	9.773961167	-0.212477416666667	-4.715364208
1.40364E+18	0.245742358680802	-0.123569311041199	0.372104196525191	9.65955025	-0.212477416666667	-4.739880833
1.40364E+18	0.238761041672824	-0.120776784238008	0.382576172037157	9.7085835	-0.171616375	-4.797086292
1.40364E+18	0.233175988066442	-0.111701072127637	0.38467056713955	9.749444542	-0.196133	-4.862463958
1.40364E+18	0.223402144255274	-0.106116018521255	0.398633201155505	9.880199875	-0.14709975	-4.968702667
1.40364E+18	0.212930168743308	-0.0991347015132779	0.409803308368269	9.961921958	-0.0653776666666667	-5.034080333
1.40364E+18	0.206646983436129	-0.0970403064108847	0.414690230273853	10.04364404	-0.0163444166666667	-5.034080333
1.40364E+18	0.193382481120972	-0.085870199198121	0.412595835171459	10.13353833	-0.024516625	-5.025908125
1.40364E+18	0.176627320301826	-0.0907571211037051	0.404916386462684	10.198916	-0.138927541666667	-4.936013833
1.40364E+18	0.165457213089062	-0.0837758040957278	0.389557489045134	10.34601575	-0.130755333333333	-4.870636167
1.40364E+18	0.15707963267949	-0.0774926187885482	0.371406064824393	10.41956562	-0.2941995	-4.837947333
1.40364E+18	0.155683369277894	-0.0691150383789754	0.342782665091686	10.37870458	-0.351404958333333	-4.813430708
1.40364E+18	0.156381500978692	-0.0614355896702004	0.324631240870945	10.35418796	-0.408610416666667	-4.75622525
1.40364E+18	0.152192710773906	-0.0481710873550435	0.299498499642227	10.34601575	-0.433127041666667	-4.75622525
1.40364E+18	0.151494579073108	-0.0439822971502571	0.275063890114306	10.27246588	-0.416782625	-4.731708625
1.40364E+18	0.145211393765928	-0.0404916386462684	0.253421807389577	10.28881029	-0.424954833333333	-4.715364208
1.40364E+18	0.13543754995476	-0.0397935069454707	0.237364778271229	10.17439938	-0.416782625	-4.690847583
1.40364E+18	0.125663706143592	-0.0335103216382911	0.224100275956072	10.26429367	-0.351404958333333	-4.75622525
1.40364E+18	0.115889862332423	-0.0258308729295161	0.224100275956072	10.18257158	-0.277855083333333	-4.731708625
1.40364E+18	0.0977384381116825	-0.0223402144255274	0.217118958948095	10.28063808	-0.179788583333333	-4.75622525
1.40364E+18	0.0747000919853573	-0.0153588974175501	0.20943951023932	10.23977704	-0.196133	-4.748053042
1.40364E+18	0.0502654824574367	-0.00907571211037051	0.197571271325758	10.36236017	-0.269682875	-4.797086292
1.40364E+18	0.0321140582366957	0.000698131700797732	0.186401164112994	10.32967133	-0.375921583333333	-4.739880833
1.40364E+18	0.0160570291183478	0.00977384381116825	0.173834793498635	10.42773783	-0.359577166666667	-4.75622525
1.40364E+18	0.000698131700797732	0.00837758040957278	0.169646003293849	10.34601575	-0.34323275	-4.699019792
1.40364E+18	-0.010471975511966	0.00977384381116825	0.157777764380287	10.42773783	-0.351404958333333	-4.699019792
1.40364E+18	-0.0251327412287183	0.0125663706143592	0.148702052269917	10.2969825	-0.392266	-4.641814333
1.40364E+18	-0.0342084533390889	0.00698131700797732	0.138230076757951	10.32149912	-0.4903325	-4.592781083
1.40364E+18	-0.0383972435438752	0.010471975511966	0.128456232946783	10.21526042	-0.678293291666667	-4.576436667
1.40364E+18	-0.0376991118430775	0.00558505360638185	0.11379546723003	10.27246588	-0.743670958333333	-4.592781083
1.40364E+18	-0.0356047167406843	0.00698131700797732	0.0991347015132779	10.23160483	-0.784532	-4.600953292
1.40364E+18	-0.0300196631343025	0.00139626340159546	0.0830776723949301	10.16622717	-0.719154333333333	-4.682675375
1.40364E+18	-0.0314159265358979	0.00279252680319093	0.0726056968829641	10.06816067	-0.621087833333333	-4.682675375
1.40364E+18	-0.0356047167406843	-0.0139626340159546	0.0516617458590322	10.17439938	-0.621087833333333	-4.788914083
1.40364E+18	-0.0342084533390889	-0.0216420827247297	0.0300196631343025	10.11719392	-0.645604458333333	-4.829775125
1.40364E+18	-0.0293215314335047	-0.0349065850398866	0.0125663706143592	10.26429367	-0.629260041666667	-4.927841625
1.40364E+18	-0.0307177948351002	-0.0411897703470662	-0.00139626340159546	10.33784354	-0.547537958333333	-5.017735917
1.40364E+18	-0.0307177948351002	-0.0495673507566389	-0.00907571211037051	10.47677108	-0.563882375	-5.058596958
1.40364E+18	-0.0258308729295161	-0.0530580092606276	-0.0251327412287183	10.57483758	-0.563882375	-5.107630208
1.40364E+18	-0.0293215314335047	-0.0607374579694027	-0.0383972435438752	10.62387083	-0.596571208333333	-5.140319042
1.40364E+18	-0.0265290046303138	-0.0607374579694027	-0.0495673507566389	10.77914279	-0.4903325	-5.1975245
1.40364E+18	-0.0265290046303138	-0.0712094334813687	-0.0607374579694027	10.787315	-0.4903325	-5.156663458
1.40364E+18	-0.0370009801422798	-0.0844739357965256	-0.0726056968829641	10.90989813	-0.4903325	-5.091285792
1.40364E+18	-0.0370009801422798	-0.0970403064108847	-0.078190750489346	10.91807033	-0.498504708333333	-4.960530458
1.40364E+18	-0.0404916386462684	-0.10471975511966	-0.0823795406941324	11.02430904	-0.473988083333333	-4.95235825
1.40364E+18	-0.0425860337486616	-0.115191730631626	-0.0816814089933346	11.03248125	-0.523021333333333	-4.944186042
1.40364E+18	-0.0453785605518526	-0.111002940426839	-0.0830776723949301	11.14689217	-0.4903325	-4.960530458
1.40364E+18	-0.0502654824574367	-0.11379546723003	-0.0865683308989187	10.99162021	-0.4903325	-5.009563708
1.40364E+18	-0.0544542726622231	-0.116587994033221	-0.0935496479068961	11.01613683	-0.473988083333333	-5.066769167
1.40364E+18	-0.0628318530717959	-0.123569311041199	-0.0956440430092893	10.77097058	-0.53936575	-5.058596958
1.40364E+18	-0.0642281164733913	-0.136135681655558	-0.102625360017267	10.76279838	-0.473988083333333	-5.123974625
1.40364E+18	-0.075398223686155	-0.143116998663535	-0.0991347015132779	10.591182	-0.465815875	-5.181180083
1.40364E+18	-0.0795870138909414	-0.162664686285871	-0.100530964914873	10.76279838	-0.384093791666667	-5.328279833
1.40364E+18	-0.0844739357965256	-0.171740398396242	-0.103323491718064	10.84452046	-0.400438208333333	-5.418174125
1.40364E+18	-0.085870199198121	-0.182212373908208	-0.113097335529233	11.13054775	-0.367749375	-5.508068417
1.40364E+18	-0.0900589894029074	-0.189891822616983	-0.115889862332423	11.13871996	-0.408610416666667	-5.573446083
1.40364E+18	-0.085870199198121	-0.196175007924163	-0.121474915938805	11.35936958	-0.302371708333333	-5.630651542
1.40364E+18	-0.0893608577021097	-0.199665666428151	-0.122871179340401	11.33485296	-0.318716125	-5.573446083
1.40364E+18	-0.0802851455917391	-0.21223203704251	-0.118682389135614	11.53098596	-0.2941995	-5.606134917
1.40364E+18	-0.0740019602845596	-0.222005880853679	-0.116587994033221	11.48195271	-0.359577166666667	-5.573446083
1.40364E+18	-0.0614355896702004	-0.231081592964049	-0.110304808726042	11.60453583	-0.433127041666667	-5.532585042
1.40364E+18	-0.0530580092606276	-0.23387411976724	-0.101927228316469	11.64539688	-0.482160291666667	-5.524412833
1.40364E+18	-0.0349065850398866	-0.238062909972027	-0.0991347015132779	11.71894675	-0.44129925	-5.532585042
1.40364E+18	-0.0216420827247297	-0.228987197861656	-0.101229096615671	11.63722467	-0.424954833333333	-5.581618292
1.40364E+18	-0.0111701072127637	-0.232477856365645	-0.102625360017267	11.55550258	-0.465815875	-5.630651542
1.40364E+18	-0.00628318530717959	-0.231081592964049	-0.0935496479068961	11.31033633	-0.473988083333333	-5.573446083
1.40364E+18	-0.000698131700797732	-0.226194671058465	-0.0914552528045029	11.23678646	-0.506676916666667	-5.597962708
1.40364E+18	0.00139626340159546	-0.226892802759263	-0.0879645943005142	11.11420333	-0.523021333333333	-5.679684792
1.40364E+18	0.00558505360638185	-0.225496539357667	-0.0788888821901437	11.07334229	-0.580226791666667	-5.712373625
1.40364E+18	0.00418879020478639	-0.219213354050488	-0.0740019602845596	11.09785892	-0.604743416666667	-5.802267917
1.40364E+18	0.00628318530717959	-0.222704012554476	-0.0635299847725936	11.07334229	-0.596571208333333	-5.794095708
1.40364E+18	0.00139626340159546	-0.210835773640915	-0.0579449311662117	11.24495867	-0.555710166666667	-5.892162208
1.40364E+18	0.00977384381116825	-0.206646983436129	-0.046774823953448	11.22861425	-0.547537958333333	-5.859473375
1.40364E+18	0.00698131700797732	-0.195476876223365	-0.0411897703470662	11.29399192	-0.523021333333333	-5.851301167
1.40364E+18	0.00977384381116825	-0.182212373908208	-0.0293215314335047	11.24495867	-0.523021333333333	-5.818612333
1.40364E+18	0.0132645023151569	-0.173136661797837	-0.0237364778271229	11.26130308	-0.563882375	-5.7859235
1.40364E+18	0.020943951023932	-0.164759081388265	-0.00907571211037051	11.20409763	-0.612915625	-5.777751292
1.40364E+18	0.0223402144255274	-0.15079644737231	-0.00139626340159546	11.20409763	-0.596571208333333	-5.83495675
1.40364E+18	0.0300196631343025	-0.140324471860344	0.0111701072127637	11.03248125	-0.63743225	-5.761406875
1.40364E+18	0.0383972435438752	-0.124965574442794	0.020943951023932	11.01613683	-0.678293291666667	-5.7859235
1.40364E+18	0.0502654824574367	-0.114493598930828	0.0349065850398866	10.79548721	-0.743670958333333	-5.720545833
1.40364E+18	0.0635299847725936	-0.105417886820457	0.0432841654494594	10.73828175	-0.800876416666667	-5.73689025
1.40364E+18	0.075398223686155	-0.0900589894029074	0.0523598775598299	10.50128771	-0.73549875	-5.712373625
1.40364E+18	0.0851720674973233	-0.0788888821901437	0.0607374579694027	10.4931155	-0.612915625	-5.753234667
1.40364E+18	0.0942477796076938	-0.0628318530717959	0.0642281164733913	10.28881029	-0.572054583333333	-5.794095708
1.40364E+18	0.0956440430092893	-0.0502654824574367	0.0614355896702004	10.2969825	-0.449471458333333	-5.826784542
1.40364E+18	0.0991347015132779	-0.0363028484414821	0.0656243798749868	10.15805496	-0.44129925	-5.802267917
1.40364E+18	0.102625360017267	-0.0258308729295161	0.0705113017805709	10.33784354	-0.359577166666667	-5.7859235
1.40364E+18	0.103323491718064	-0.0146607657167524	0.0705113017805709	10.28881029	-0.400438208333333	-5.720545833
1.40364E+18	0.106116018521255	-0.00488692190558412	0.0642281164733913	10.46042667	-0.400438208333333	-5.704201417
1.40364E+18	0.106116018521255	0.0118682389135614	0.0684169066781777	10.52580433	-0.34323275	-5.63882375
1.40364E+18	0.105417886820457	0.0279252680319093	0.0663225115757845	10.61569863	-0.302371708333333	-5.565273875
1.40364E+18	0.104021623418862	0.0481710873550435	0.0691150383789754	10.59935421	-0.302371708333333	-5.483551792
1.40364E+18	0.108908545324446	0.0614355896702004	0.0740019602845596	10.59935421	-0.318716125	-5.410001917
1.40364E+18	0.105417886820457	0.0851720674973233	0.0760963553869528	10.48494329	-0.367749375	-5.336452042
1.40364E+18	0.109606677025244	0.0935496479068961	0.0747000919853573	10.43591004	-0.326888333333333	-5.213868917
1.40364E+18	0.10471975511966	0.117984257434817	0.0760963553869528	10.23160483	-0.318716125	-5.123974625
1.40364E+18	0.0977384381116825	0.129852496348378	0.0691150383789754	10.23160483	-0.318716125	-5.066769167
1.40364E+18	0.0949459113084915	0.153588974175501	0.06771877497738	10.04364404	-0.236994041666667	-5.042252542
1.40364E+18	0.0928515162060983	0.170344134994647	0.0705113017805709	9.888372083	-0.236994041666667	-5.009563708
1.40364E+18	0.0830776723949301	0.186401164112994	0.0740019602845596	9.782133375	-0.204305208333333	-5.034080333
1.40364E+18	0.0767944870877505	0.191986217719376	0.0802851455917391	9.635033625	-0.179788583333333	-4.944186042
1.40364E+18	0.0663225115757845	0.205250720034533	0.0865683308989187	9.635033625	-0.073549875	-4.927841625
1.40364E+18	0.057246799465414	0.211533905341713	0.0949459113084915	9.643205833	-0.0408610416666667	-4.919669417
1.40364E+18	0.0453785605518526	0.215722695546499	0.096342174710087	9.75761675	-0.0408610416666667	-4.927841625
1.40364E+18	0.0370009801422798	0.225496539357667	0.0991347015132779	9.782133375	-0.0898942916666667	-4.878808375
1.40364E+18	0.0363028484414821	0.235968514869633	0.0984365698124802	9.937405333	-0.179788583333333	-4.846119542
1.40364E+18	0.0328121899374934	0.239459173373622	0.108210413623648	9.880199875	-0.196133	-4.788914083
1.40364E+18	0.0335103216382911	0.250629280586386	0.112399203828435	9.978266375	-0.114410916666667	-4.788914083
1.40364E+18	0.0321140582366957	0.268780704807127	0.115889862332423	9.896544292	-0.130755333333333	-4.764397458
1.40364E+18	0.0328121899374934	0.282045207122284	0.120776784238008	10.002783	-0.163444166666667	-4.788914083
1.40364E+18	0.0383972435438752	0.286932129027868	0.125663706143592	9.831166625	-0.171616375	-4.715364208
1.40364E+18	0.0397935069454707	0.293913446035845	0.119380520836412	9.773961167	-0.073549875	-4.617297708
1.40364E+18	0.0397935069454707	0.299498499642227	0.117286125734019	9.684066875	-0.00817220833333333	-4.56009225
1.40364E+18	0.0370009801422798	0.300196631343025	0.111002940426839	9.724927917	0.114410916666667	-4.535575625
1.40364E+18	0.0349065850398866	0.308574211752597	0.106116018521255	9.577828167	0.14709975	-4.453853542
1.40364E+18	0.0265290046303138	0.314857397059777	0.101229096615671	9.577828167	0.212477416666667	-4.46202575
1.40364E+18	0.0195476876223365	0.328121899374934	0.0984365698124802	9.373522958	0.138927541666667	-4.445681333
1.40364E+18	0.0167551608191456	0.329518162776529	0.0935496479068961	9.406211792	0.0326888333333333	-4.46202575
1.40364E+18	0.0125663706143592	0.342084533390889	0.101927228316469	9.16921775	-0.0898942916666667	-4.453853542
1.40364E+18	0.0139626340159546	0.34487706019408	0.111002940426839	9.136528917	-0.0572054583333333	-4.494714583
1.40364E+18	0.0167551608191456	0.350462113800461	0.122871179340401	8.97308475	-0.138927541666667	-4.46202575
1.40364E+18	0.0160570291183478	0.346273323595675	0.133343154852367	9.030290208	-0.0572054583333333	-4.421164708
1.40364E+18	0.018151424220741	0.345575191894877	0.143815130364333	9.087495667	-0.073549875	-4.396648083
1.40364E+18	0.0146607657167524	0.344178928493282	0.145909525466726	9.242767625	-0.073549875	-4.396648083
1.40364E+18	0.010471975511966	0.348367718698068	0.155683369277894	9.406211792	-0.0898942916666667	-4.445681333
1.40364E+18	0.00767944870877505	0.350462113800461	0.160570291183478	9.635033625	-0.0817220833333333	-4.445681333
1.40364E+18	0.0020943951023932	0.367915406320405	0.154985237577096	9.692239083	-0.0653776666666667	-4.323098208
1.40364E+18	-0.00279252680319093	0.370009801422798	0.154287105876299	9.675894667	-0.04903325	-4.26589275
1.40364E+18	-0.00558505360638185	0.379783645233966	0.139626340159546	9.635033625	-0.073549875	-4.233203917
1.40364E+18	-0.00488692190558412	0.379085513533168	0.134739418253962	9.545139333	-0.0980665	-4.241376125
1.40364E+18	-0.00488692190558412	0.391651884147528	0.122871179340401	9.406211792	-0.0817220833333333	-4.298581583
1.40364E+18	0.0	0.398633201155505	0.121474915938805	9.193734375	-0.14709975	-4.331270417
1.40364E+18	0.00418879020478639	0.409105176667471	0.118682389135614	8.97308475	-0.14709975	-4.388475875
1.40364E+18	0.00767944870877505	0.41538836197465	0.119380520836412	8.752435125	-0.204305208333333	-4.388475875
1.40364E+18	0.010471975511966	0.425162205785819	0.121474915938805	8.670713042	-0.220649625	-4.388475875
1.40364E+18	0.0146607657167524	0.425162205785819	0.119380520836412	8.474580042	-0.2941995	-4.404820292
1.40364E+18	0.0202458193231342	0.432841654494594	0.119380520836412	8.556302125	-0.318716125	-4.453853542
1.40364E+18	0.0237364778271229	0.435634181297785	0.122173047639603	8.499096667	-0.400438208333333	-4.396648083
1.40364E+18	0.028623399732707	0.444709893408155	0.127758101245985	8.67888525	-0.465815875	-4.339442625
1.40364E+18	0.0356047167406843	0.454483737219323	0.142418866962737	8.662540833	-0.514849125	-4.241376125
1.40364E+18	0.0418879020478639	0.467050107833683	0.161268422884276	8.809640583	-0.457643666666667	-4.16782625
1.40364E+18	0.0502654824574367	0.476823951644851	0.175231056900231	8.825985	-0.465815875	-4.06975975
1.40364E+18	0.0516617458590322	0.485899663755221	0.182212373908208	9.005773583	-0.400438208333333	-4.012554292
1.40364E+18	0.0516617458590322	0.488692190558412	0.18779742751459	9.030290208	-0.34323275	-3.898143375
1.40364E+18	0.0509636141582344	0.496371639267187	0.182910505609006	9.218251	-0.187960791666667	-3.92266
1.40364E+18	0.0425860337486616	0.501956692873569	0.180117978805815	9.152873333	-0.0817220833333333	-3.840937917
1.40364E+18	0.0321140582366957	0.511730536684737	0.171042266695444	9.291800875	0.00817220833333333	-3.8245935
1.40364E+18	0.0195476876223365	0.520806248795108	0.160570291183478	9.136528917	0.00817220833333333	-3.800076875
1.40364E+18	0.0132645023151569	0.522900643897501	0.151494579073108	9.095667875	0.0	-3.767388042
1.40364E+18	0.00628318530717959	0.527089434102287	0.136833813356355	8.817812792	-0.04903325	-3.726527
1.40364E+18	0.00418879020478639	0.525693170700692	0.123569311041199	8.858673833	-0.0653776666666667	-3.718354792
1.40364E+18	-0.00279252680319093	0.527089434102287	0.114493598930828	8.687057458	-0.171616375	-3.751043625
1.40364E+18	-0.00907571211037051	0.531278224307074	0.100530964914873	8.711574083	-0.220649625	-3.800076875
1.40364E+18	-0.00837758040957278	0.542448331519838	0.102625360017267	8.539957708	-0.367749375	-3.767388042
1.40364E+18	-0.00558505360638185	0.544542726622231	0.109606677025244	8.499096667	-0.482160291666667	-3.759215833
1.40364E+18	-0.00279252680319093	0.55710909723659	0.124965574442794	8.433719	-0.588399	-3.734699208
1.40364E+18	0.00488692190558412	0.556410965535792	0.14172073526194	8.417374583	-0.63743225	-3.710182583
1.40364E+18	0.00628318530717959	0.567581072748556	0.156381500978692	8.417374583	-0.588399	-3.685665958
